userid,username,email,password,reputation,creation_date,is_admin,total_reviews
user_31208,claytonbrevilieri,claytonbrevilieri@ubc.stu.ca,user_31208Default123!,3,2022-03-13T00:00:00,false,1
user_31209,Almost_Soldout,almost_soldout@ubc.stu.ca,user_31209Default123!,3,2021-12-20T00:00:00,false,1
user_31210,zivakinsman-41290,zivakinsman-41290@ubc.stu.ca,user_31210Default123!,3,2021-12-26T00:00:00,false,1
user_31211,lerrika89,lerrika89@ubc.stu.ca,user_31211Default123!,3,2022-05-11T00:00:00,false,1
user_31212,ignaciorossel,ignaciorossel@ubc.stu.ca,user_31212Default123!,3,2021-12-19T00:00:00,false,1
user_31213,le_ride,le_ride@ubc.stu.ca,user_31213Default123!,3,2021-12-16T00:00:00,false,1
user_31214,danmossman,danmossman@ubc.stu.ca,user_31214Default123!,3,2021-12-15T00:00:00,false,2
user_31215,thatjennings,thatjennings@ubc.stu.ca,user_31215Default123!,3,2022-01-07T00:00:00,false,1
user_31216,agus_capurro,agus_capurro@ubc.stu.ca,user_31216Default123!,3,2021-12-16T00:00:00,false,1
user_31217,nicklasweide,nicklasweide@ubc.stu.ca,user_31217Default123!,3,2022-01-05T00:00:00,false,1
user_31218,vidyadhar100,vidyadhar100@ubc.stu.ca,user_31218Default123!,3,2021-12-24T00:00:00,false,1
user_31219,jamesmike-92002,jamesmike-92002@ubc.stu.ca,user_31219Default123!,3,2022-05-14T00:00:00,false,1
user_31220,sartakk,sartakk@ubc.stu.ca,user_31220Default123!,3,2021-12-17T00:00:00,false,1
user_31221,marcosbroccatk-60327,marcosbroccatk-60327@ubc.stu.ca,user_31221Default123!,3,2021-12-21T00:00:00,false,1
user_31222,mt-26230,mt-26230@ubc.stu.ca,user_31222Default123!,3,2021-12-19T00:00:00,false,2
user_31223,dominiclobo-06642,dominiclobo-06642@ubc.stu.ca,user_31223Default123!,3,2022-01-06T00:00:00,false,1
user_31224,hougejoel,hougejoel@ubc.stu.ca,user_31224Default123!,3,2021-12-27T00:00:00,false,1
user_31225,augustdraper,augustdraper@ubc.stu.ca,user_31225Default123!,3,2021-12-18T00:00:00,false,1
user_31226,milosmicovic,milosmicovic@ubc.stu.ca,user_31226Default123!,3,2021-12-25T00:00:00,false,1
user_31227,faheemakram-05430,faheemakram-05430@ubc.stu.ca,user_31227Default123!,3,2021-12-16T00:00:00,false,1
user_31228,Muhammad29,muhammad29@ubc.stu.ca,user_31228Default123!,3,2021-12-16T00:00:00,false,1
user_31229,markussign,markussign@ubc.stu.ca,user_31229Default123!,3,2022-02-25T00:00:00,false,1
user_31230,emma-61831,emma-61831@ubc.stu.ca,user_31230Default123!,3,2021-12-28T00:00:00,false,1
user_31231,joeharrold-41820,joeharrold-41820@ubc.stu.ca,user_31231Default123!,3,2021-12-23T00:00:00,false,1
user_31232,tarrys,tarrys@ubc.stu.ca,user_31232Default123!,3,2022-06-22T00:00:00,false,1
user_31233,maxwelloreocookie,maxwelloreocookie@ubc.stu.ca,user_31233Default123!,3,2021-12-20T00:00:00,false,1
user_31234,adabifarda,adabifarda@ubc.stu.ca,user_31234Default123!,3,2021-12-22T00:00:00,false,1
user_31235,jhrum,jhrum@ubc.stu.ca,user_31235Default123!,3,2022-01-02T00:00:00,false,1
user_31236,kenzoraki,kenzoraki@ubc.stu.ca,user_31236Default123!,3,2021-12-29T00:00:00,false,1
user_31237,enelson-07481,enelson-07481@ubc.stu.ca,user_31237Default123!,3,2022-03-01T00:00:00,false,1
user_31238,JaySHN,jayshn@ubc.stu.ca,user_31238Default123!,3,2021-12-20T00:00:00,false,1
user_31239,walterhoward,walterhoward@ubc.stu.ca,user_31239Default123!,3,2021-12-31T00:00:00,false,1
user_31240,jordandargue,jordandargue@ubc.stu.ca,user_31240Default123!,3,2021-12-16T00:00:00,false,1
user_31241,titetshirt,titetshirt@ubc.stu.ca,user_31241Default123!,3,2022-01-13T00:00:00,false,1
user_31242,Meshari92,meshari92@ubc.stu.ca,user_31242Default123!,3,2021-12-20T00:00:00,false,1
user_31243,nbtempest,nbtempest@ubc.stu.ca,user_31243Default123!,3,2022-01-07T00:00:00,false,1
user_31244,jasonlevy-957-161900,jasonlevy-957-161900@ubc.stu.ca,user_31244Default123!,3,2021-12-18T00:00:00,false,1
user_31245,fergusonkyshawn,fergusonkyshawn@ubc.stu.ca,user_31245Default123!,3,2022-01-03T00:00:00,false,1
user_31246,erik-tjernstrom91,erik-tjernstrom91@ubc.stu.ca,user_31246Default123!,3,2021-12-15T00:00:00,false,1
user_31247,drunbhardwaz,drunbhardwaz@ubc.stu.ca,user_31247Default123!,3,2021-12-16T00:00:00,false,1
user_31248,abhishekshetty-90892,abhishekshetty-90892@ubc.stu.ca,user_31248Default123!,3,2021-12-19T00:00:00,false,1
user_31249,lincolnnz,lincolnnz@ubc.stu.ca,user_31249Default123!,3,2022-05-02T00:00:00,false,1
user_31250,greenederrick,greenederrick@ubc.stu.ca,user_31250Default123!,3,2021-12-18T00:00:00,false,1
user_31251,TheSadQueenMare,thesadqueenmare@ubc.stu.ca,user_31251Default123!,3,2022-03-19T00:00:00,false,1
user_31252,TylerisCritical,tyleriscritical@ubc.stu.ca,user_31252Default123!,3,2022-01-07T00:00:00,false,2
user_31253,steve-696-199676,steve-696-199676@ubc.stu.ca,user_31253Default123!,3,2021-12-19T00:00:00,false,1
user_31254,cartermain,cartermain@ubc.stu.ca,user_31254Default123!,3,2021-12-28T00:00:00,false,1
user_31255,mavilez-27907,mavilez-27907@ubc.stu.ca,user_31255Default123!,3,2021-12-22T00:00:00,false,1
user_31256,mikefromtampa,mikefromtampa@ubc.stu.ca,user_31256Default123!,3,2021-12-24T00:00:00,false,1
user_31257,RyDeRzNewb,ryderznewb@ubc.stu.ca,user_31257Default123!,3,2022-04-13T00:00:00,false,1
user_31258,nicoladorans-23339,nicoladorans-23339@ubc.stu.ca,user_31258Default123!,3,2022-01-03T00:00:00,false,1
user_31259,ohitsamir,ohitsamir@ubc.stu.ca,user_31259Default123!,3,2022-03-01T00:00:00,false,1
user_31260,adikavisang,adikavisang@ubc.stu.ca,user_31260Default123!,3,2021-12-16T00:00:00,false,1
user_31261,Yousuf_AY,yousuf_ay@ubc.stu.ca,user_31261Default123!,3,2022-02-12T00:00:00,false,1
user_31262,atharvagosavi-45998,atharvagosavi-45998@ubc.stu.ca,user_31262Default123!,3,2021-12-19T00:00:00,false,1
user_31263,bb52366,bb52366@ubc.stu.ca,user_31263Default123!,3,2021-12-31T00:00:00,false,1
user_31264,tripathisumit,tripathisumit@ubc.stu.ca,user_31264Default123!,3,2021-12-18T00:00:00,false,1
user_31265,johritanmaynext,johritanmaynext@ubc.stu.ca,user_31265Default123!,3,2021-12-16T00:00:00,false,1
user_31266,dilanmika,dilanmika@ubc.stu.ca,user_31266Default123!,3,2022-02-04T00:00:00,false,1
user_31267,ianbg-53009,ianbg-53009@ubc.stu.ca,user_31267Default123!,3,2022-01-04T00:00:00,false,1
user_31268,AndreiCtl97,andreictl97@ubc.stu.ca,user_31268Default123!,3,2021-12-30T00:00:00,false,1
user_31269,michaelkouts,michaelkouts@ubc.stu.ca,user_31269Default123!,3,2021-12-17T00:00:00,false,1
user_31270,amit-handa,amit-handa@ubc.stu.ca,user_31270Default123!,3,2021-12-22T00:00:00,false,1
user_31271,zdravko-primorac,zdravko-primorac@ubc.stu.ca,user_31271Default123!,3,2022-04-02T00:00:00,false,1
user_31272,saimonlsn,saimonlsn@ubc.stu.ca,user_31272Default123!,3,2022-03-21T00:00:00,false,1
user_31273,ktj-61550,ktj-61550@ubc.stu.ca,user_31273Default123!,3,2022-05-14T00:00:00,false,1
user_31274,TreeFiddy53,treefiddy53@ubc.stu.ca,user_31274Default123!,3,2021-12-22T00:00:00,false,1
user_31275,KieraLynnR,kieralynnr@ubc.stu.ca,user_31275Default123!,3,2021-12-19T00:00:00,false,1
user_31276,caecarw,caecarw@ubc.stu.ca,user_31276Default123!,3,2022-04-28T00:00:00,false,1
user_31277,lahilaastravnar,lahilaastravnar@ubc.stu.ca,user_31277Default123!,3,2021-12-24T00:00:00,false,1
user_31278,ismathrelatedtosciencebeto,ismathrelatedtosciencebeto@ubc.stu.ca,user_31278Default123!,3,2021-12-18T00:00:00,false,1
user_31279,rickgrimesk,rickgrimesk@ubc.stu.ca,user_31279Default123!,3,2021-12-18T00:00:00,false,1
user_31280,erwinsikalajengkinghitam,erwinsikalajengkinghitam@ubc.stu.ca,user_31280Default123!,3,2022-05-06T00:00:00,false,2
user_31281,florinathomas,florinathomas@ubc.stu.ca,user_31281Default123!,3,2021-12-22T00:00:00,false,1
user_31282,jjosh-75289,jjosh-75289@ubc.stu.ca,user_31282Default123!,3,2021-12-19T00:00:00,false,1
user_31283,mephist-73345,mephist-73345@ubc.stu.ca,user_31283Default123!,3,2022-01-07T00:00:00,false,1
user_31284,supernj,supernj@ubc.stu.ca,user_31284Default123!,3,2021-12-20T00:00:00,false,2
user_31285,toastycheese,toastycheese@ubc.stu.ca,user_31285Default123!,3,2021-12-18T00:00:00,false,1
user_31286,nitudevi-76826,nitudevi-76826@ubc.stu.ca,user_31286Default123!,3,2021-12-19T00:00:00,false,1
user_31287,Untoten,untoten@ubc.stu.ca,user_31287Default123!,3,2021-12-26T00:00:00,false,1
user_31288,yazanalhakam,yazanalhakam@ubc.stu.ca,user_31288Default123!,3,2021-12-27T00:00:00,false,1
user_31289,kpr-50638,kpr-50638@ubc.stu.ca,user_31289Default123!,3,2021-12-19T00:00:00,false,1
user_31290,brandonatutt,brandonatutt@ubc.stu.ca,user_31290Default123!,3,2021-12-19T00:00:00,false,1
user_31291,deeedpooll,deeedpooll@ubc.stu.ca,user_31291Default123!,3,2021-12-15T00:00:00,false,1
user_31292,poriyahashempoor,poriyahashempoor@ubc.stu.ca,user_31292Default123!,3,2022-05-31T00:00:00,false,1
user_31293,sdrose-41994,sdrose-41994@ubc.stu.ca,user_31293Default123!,3,2021-12-17T00:00:00,false,1
user_31294,bbevis-47954,bbevis-47954@ubc.stu.ca,user_31294Default123!,3,2021-12-20T00:00:00,false,1
user_31295,djuvedi,djuvedi@ubc.stu.ca,user_31295Default123!,3,2021-12-18T00:00:00,false,1
user_31296,mkayseryan,mkayseryan@ubc.stu.ca,user_31296Default123!,3,2021-12-20T00:00:00,false,1
user_31297,caitlinbowgen,caitlinbowgen@ubc.stu.ca,user_31297Default123!,3,2022-01-29T00:00:00,false,1
user_31298,deysubhadip-68374,deysubhadip-68374@ubc.stu.ca,user_31298Default123!,3,2022-01-11T00:00:00,false,1
user_31299,adib-32829,adib-32829@ubc.stu.ca,user_31299Default123!,3,2021-12-24T00:00:00,false,1
user_31300,ranjurmohan,ranjurmohan@ubc.stu.ca,user_31300Default123!,3,2021-12-16T00:00:00,false,1
user_31301,OrdinaryPerson,ordinaryperson@ubc.stu.ca,user_31301Default123!,3,2021-12-19T00:00:00,false,1
user_31302,zoe_leeman,zoe_leeman@ubc.stu.ca,user_31302Default123!,3,2022-01-14T00:00:00,false,1
user_31303,bobbyjohnjay,bobbyjohnjay@ubc.stu.ca,user_31303Default123!,3,2022-02-01T00:00:00,false,1
user_31304,arsenzuna,arsenzuna@ubc.stu.ca,user_31304Default123!,3,2021-12-16T00:00:00,false,1
user_31305,aahanyogi,aahanyogi@ubc.stu.ca,user_31305Default123!,3,2022-03-16T00:00:00,false,1
user_31306,neosoul1500,neosoul1500@ubc.stu.ca,user_31306Default123!,3,2022-02-04T00:00:00,false,1
user_31307,amadeuscho2021,amadeuscho2021@ubc.stu.ca,user_31307Default123!,3,2021-12-24T00:00:00,false,1
user_31308,tanaypandey4,tanaypandey4@ubc.stu.ca,user_31308Default123!,3,2021-12-19T00:00:00,false,1
user_31309,connormahone,connormahone@ubc.stu.ca,user_31309Default123!,3,2021-12-29T00:00:00,false,1
user_31310,TRIDENT1745,trident1745@ubc.stu.ca,user_31310Default123!,3,2021-12-16T00:00:00,false,1
user_31311,randomasterisk,randomasterisk@ubc.stu.ca,user_31311Default123!,3,2022-01-11T00:00:00,false,1
user_31312,rhyce-24499,rhyce-24499@ubc.stu.ca,user_31312Default123!,3,2021-12-20T00:00:00,false,1
user_31313,kornhausers,kornhausers@ubc.stu.ca,user_31313Default123!,3,2021-12-20T00:00:00,false,1
user_31314,higobadao,higobadao@ubc.stu.ca,user_31314Default123!,3,2021-12-20T00:00:00,false,1
user_31315,nathpeix,nathpeix@ubc.stu.ca,user_31315Default123!,3,2022-04-14T00:00:00,false,1
user_31316,gljbradley,gljbradley@ubc.stu.ca,user_31316Default123!,3,2021-12-28T00:00:00,false,1
user_31317,hilpkioy,hilpkioy@ubc.stu.ca,user_31317Default123!,3,2022-02-20T00:00:00,false,1
user_31318,sunbeamsfairy,sunbeamsfairy@ubc.stu.ca,user_31318Default123!,3,2021-12-15T00:00:00,false,1
user_31319,alglasser-53401,alglasser-53401@ubc.stu.ca,user_31319Default123!,3,2021-12-19T00:00:00,false,1
user_31320,znrki,znrki@ubc.stu.ca,user_31320Default123!,3,2021-12-20T00:00:00,false,1
user_31321,jackmatthewwild,jackmatthewwild@ubc.stu.ca,user_31321Default123!,3,2021-12-16T00:00:00,false,1
user_31322,jamiekressinger,jamiekressinger@ubc.stu.ca,user_31322Default123!,3,2022-01-03T00:00:00,false,1
user_31323,yc-58682,yc-58682@ubc.stu.ca,user_31323Default123!,3,2021-12-16T00:00:00,false,1
user_31324,jwscott-home,jwscott-home@ubc.stu.ca,user_31324Default123!,3,2022-01-27T00:00:00,false,1
user_31325,boltombo,boltombo@ubc.stu.ca,user_31325Default123!,3,2022-03-08T00:00:00,false,1
user_31326,muadmz-62091,muadmz-62091@ubc.stu.ca,user_31326Default123!,3,2022-03-16T00:00:00,false,1
user_31327,GokkieT,gokkiet@ubc.stu.ca,user_31327Default123!,3,2021-12-17T00:00:00,false,1
user_31328,prthm-44061,prthm-44061@ubc.stu.ca,user_31328Default123!,3,2022-03-09T00:00:00,false,1
user_31329,vadim-berman,vadim-berman@ubc.stu.ca,user_31329Default123!,3,2022-01-09T00:00:00,false,1
user_31330,suhailshaikh-89340,suhailshaikh-89340@ubc.stu.ca,user_31330Default123!,3,2021-12-21T00:00:00,false,1
user_31331,desiner1,desiner1@ubc.stu.ca,user_31331Default123!,3,2021-12-19T00:00:00,false,1
user_31332,mr_dadash,mr_dadash@ubc.stu.ca,user_31332Default123!,3,2021-12-17T00:00:00,false,1
user_31333,0Tolerence,0tolerence@ubc.stu.ca,user_31333Default123!,3,2022-03-12T00:00:00,false,1
user_31334,owendomjones,owendomjones@ubc.stu.ca,user_31334Default123!,3,2021-12-15T00:00:00,false,1
user_31335,anoopjamadagni,anoopjamadagni@ubc.stu.ca,user_31335Default123!,3,2021-12-16T00:00:00,false,1
user_31336,gwistle,gwistle@ubc.stu.ca,user_31336Default123!,3,2022-03-22T00:00:00,false,1
user_31337,btf-19341,btf-19341@ubc.stu.ca,user_31337Default123!,3,2022-03-28T00:00:00,false,1
user_31338,StarGP,stargp@ubc.stu.ca,user_31338Default123!,3,2022-01-11T00:00:00,false,1
user_31339,darshmevada,darshmevada@ubc.stu.ca,user_31339Default123!,3,2021-12-16T00:00:00,false,1
user_31340,sewalker-12265,sewalker-12265@ubc.stu.ca,user_31340Default123!,3,2022-01-17T00:00:00,false,1
user_31341,barnabyspotten,barnabyspotten@ubc.stu.ca,user_31341Default123!,3,2021-12-18T00:00:00,false,2
user_31342,coleconigliaro,coleconigliaro@ubc.stu.ca,user_31342Default123!,3,2021-12-17T00:00:00,false,1
user_31343,umrebel,umrebel@ubc.stu.ca,user_31343Default123!,3,2021-12-17T00:00:00,false,1
user_31344,xyqfzcdch,xyqfzcdch@ubc.stu.ca,user_31344Default123!,3,2021-12-16T00:00:00,false,1
user_31345,GalPalVal5050,galpalval5050@ubc.stu.ca,user_31345Default123!,3,2022-01-05T00:00:00,false,1
user_31346,luanpescador,luanpescador@ubc.stu.ca,user_31346Default123!,3,2022-03-20T00:00:00,false,1
user_31347,joshuastavers,joshuastavers@ubc.stu.ca,user_31347Default123!,3,2021-12-15T00:00:00,false,1
user_31348,vmkist,vmkist@ubc.stu.ca,user_31348Default123!,3,2022-01-24T00:00:00,false,1
user_31349,hxzr-18144,hxzr-18144@ubc.stu.ca,user_31349Default123!,3,2022-03-31T00:00:00,false,1
user_31350,chrisgemmelluk,chrisgemmelluk@ubc.stu.ca,user_31350Default123!,3,2022-02-04T00:00:00,false,1
user_31351,kardayathomas,kardayathomas@ubc.stu.ca,user_31351Default123!,3,2021-12-18T00:00:00,false,1
user_31352,mlbselect,mlbselect@ubc.stu.ca,user_31352Default123!,3,2022-03-04T00:00:00,false,1
user_31353,noahblasiak,noahblasiak@ubc.stu.ca,user_31353Default123!,3,2021-12-17T00:00:00,false,1
user_31354,grahamimpollock,grahamimpollock@ubc.stu.ca,user_31354Default123!,3,2022-01-26T00:00:00,false,1
user_31355,kapurkarina,kapurkarina@ubc.stu.ca,user_31355Default123!,3,2021-12-20T00:00:00,false,1
user_31356,hundemitiku,hundemitiku@ubc.stu.ca,user_31356Default123!,3,2022-03-18T00:00:00,false,1
user_31357,jacobski-34770,jacobski-34770@ubc.stu.ca,user_31357Default123!,3,2021-12-16T00:00:00,false,1
user_31358,vaishnavipatel-11877,vaishnavipatel-11877@ubc.stu.ca,user_31358Default123!,3,2021-12-22T00:00:00,false,1
user_31359,ahmedelsakr,ahmedelsakr@ubc.stu.ca,user_31359Default123!,3,2021-12-17T00:00:00,false,1
user_31360,dkingshuk,dkingshuk@ubc.stu.ca,user_31360Default123!,3,2022-03-13T00:00:00,false,1
user_31361,anishoct,anishoct@ubc.stu.ca,user_31361Default123!,3,2021-12-16T00:00:00,false,1
user_31362,AndersSTHLM,anderssthlm@ubc.stu.ca,user_31362Default123!,3,2022-01-08T00:00:00,false,1
user_31363,Penroze,penroze@ubc.stu.ca,user_31363Default123!,3,2022-01-23T00:00:00,false,1
user_31364,schmidtcarole,schmidtcarole@ubc.stu.ca,user_31364Default123!,3,2021-12-19T00:00:00,false,1
user_31365,joshwinjoshwinvj,joshwinjoshwinvj@ubc.stu.ca,user_31365Default123!,3,2022-05-16T00:00:00,false,1
user_31366,alexloza-54323,alexloza-54323@ubc.stu.ca,user_31366Default123!,3,2021-12-17T00:00:00,false,1
user_31367,khalil-24158,khalil-24158@ubc.stu.ca,user_31367Default123!,3,2021-12-19T00:00:00,false,1
user_31368,kashyapsuryanshuraj,kashyapsuryanshuraj@ubc.stu.ca,user_31368Default123!,3,2021-12-17T00:00:00,false,1
user_31369,mjbset,mjbset@ubc.stu.ca,user_31369Default123!,3,2021-12-20T00:00:00,false,1
user_31370,him090296,him090296@ubc.stu.ca,user_31370Default123!,3,2022-03-07T00:00:00,false,1
user_31371,DarthBaras13,darthbaras13@ubc.stu.ca,user_31371Default123!,3,2021-12-18T00:00:00,false,1
user_31372,alaprangari,alaprangari@ubc.stu.ca,user_31372Default123!,3,2021-12-25T00:00:00,false,1
user_31373,hyounus91,hyounus91@ubc.stu.ca,user_31373Default123!,3,2021-12-19T00:00:00,false,1
user_31374,alex_ashman,alex_ashman@ubc.stu.ca,user_31374Default123!,3,2021-12-15T00:00:00,false,1
user_31375,xroo-73772,xroo-73772@ubc.stu.ca,user_31375Default123!,3,2022-01-20T00:00:00,false,1
user_31376,paulsaffery,paulsaffery@ubc.stu.ca,user_31376Default123!,3,2021-12-16T00:00:00,false,1
user_31377,sunnyzulfiqar-98456,sunnyzulfiqar-98456@ubc.stu.ca,user_31377Default123!,3,2021-12-17T00:00:00,false,1
user_31378,steve-15000,steve-15000@ubc.stu.ca,user_31378Default123!,3,2021-12-24T00:00:00,false,1
user_31379,mariorotgers,mariorotgers@ubc.stu.ca,user_31379Default123!,3,2021-12-16T00:00:00,false,1
user_31380,somnathghivela,somnathghivela@ubc.stu.ca,user_31380Default123!,3,2021-12-25T00:00:00,false,1
user_31381,thinh_virus,thinh_virus@ubc.stu.ca,user_31381Default123!,3,2021-12-18T00:00:00,false,1
user_31382,gerardrushe,gerardrushe@ubc.stu.ca,user_31382Default123!,3,2021-12-17T00:00:00,false,1
user_31383,ellisfamilycaleb,ellisfamilycaleb@ubc.stu.ca,user_31383Default123!,3,2022-05-06T00:00:00,false,1
user_31384,Coraline_IDN,coraline_idn@ubc.stu.ca,user_31384Default123!,3,2022-04-23T00:00:00,false,1
user_31385,tomlaws,tomlaws@ubc.stu.ca,user_31385Default123!,3,2022-02-05T00:00:00,false,1
user_31386,ttalje,ttalje@ubc.stu.ca,user_31386Default123!,3,2021-12-16T00:00:00,false,1
user_31387,drrajsuryansh,drrajsuryansh@ubc.stu.ca,user_31387Default123!,3,2021-12-22T00:00:00,false,1
user_31388,awh-04307,awh-04307@ubc.stu.ca,user_31388Default123!,3,2021-12-26T00:00:00,false,1
user_31389,jmcd2007,jmcd2007@ubc.stu.ca,user_31389Default123!,3,2021-12-28T00:00:00,false,1
user_31390,paihtet-22767,paihtet-22767@ubc.stu.ca,user_31390Default123!,3,2021-12-19T00:00:00,false,1
user_31391,udayshetty-87800,udayshetty-87800@ubc.stu.ca,user_31391Default123!,3,2022-03-20T00:00:00,false,1
user_31392,roberttedt,roberttedt@ubc.stu.ca,user_31392Default123!,3,2021-12-17T00:00:00,false,1
user_31393,nkpratham,nkpratham@ubc.stu.ca,user_31393Default123!,3,2021-12-25T00:00:00,false,1
user_31394,sudhir_setia,sudhir_setia@ubc.stu.ca,user_31394Default123!,3,2021-12-19T00:00:00,false,1
user_31395,donny_sabel,donny_sabel@ubc.stu.ca,user_31395Default123!,3,2021-12-18T00:00:00,false,1
user_31396,happymacxl,happymacxl@ubc.stu.ca,user_31396Default123!,3,2021-12-27T00:00:00,false,1
user_31397,shoebsaad,shoebsaad@ubc.stu.ca,user_31397Default123!,3,2021-12-23T00:00:00,false,1
user_31398,rafaelcastrogarcia,rafaelcastrogarcia@ubc.stu.ca,user_31398Default123!,3,2022-02-02T00:00:00,false,1
user_31399,liamml-83553,liamml-83553@ubc.stu.ca,user_31399Default123!,3,2021-12-15T00:00:00,false,1
user_31400,lucapulvo,lucapulvo@ubc.stu.ca,user_31400Default123!,3,2021-12-17T00:00:00,false,1
user_31401,Couziambatman,couziambatman@ubc.stu.ca,user_31401Default123!,3,2022-03-04T00:00:00,false,1
user_31402,jeetubisen,jeetubisen@ubc.stu.ca,user_31402Default123!,3,2021-12-16T00:00:00,false,1
user_31403,xgamera,xgamera@ubc.stu.ca,user_31403Default123!,3,2021-12-23T00:00:00,false,1
user_31404,matthieulaisne,matthieulaisne@ubc.stu.ca,user_31404Default123!,3,2021-12-23T00:00:00,false,1
user_31405,nimatehranimat,nimatehranimat@ubc.stu.ca,user_31405Default123!,3,2021-12-16T00:00:00,false,1
user_31406,decjhim,decjhim@ubc.stu.ca,user_31406Default123!,3,2021-12-25T00:00:00,false,1
user_31407,barrymw,barrymw@ubc.stu.ca,user_31407Default123!,3,2021-12-26T00:00:00,false,1
user_31408,vsamuhammed,vsamuhammed@ubc.stu.ca,user_31408Default123!,3,2021-12-17T00:00:00,false,1
user_31409,amir-50168,amir-50168@ubc.stu.ca,user_31409Default123!,3,2022-06-25T00:00:00,false,1
user_31410,Miroslav-27,miroslav-27@ubc.stu.ca,user_31410Default123!,3,2022-03-22T00:00:00,false,1
user_31411,lasirulochana,lasirulochana@ubc.stu.ca,user_31411Default123!,3,2021-12-31T00:00:00,false,1
user_31412,Persiska,persiska@ubc.stu.ca,user_31412Default123!,3,2022-03-18T00:00:00,false,1
user_31413,Pradeep6097089,pradeep6097089@ubc.stu.ca,user_31413Default123!,3,2022-05-20T00:00:00,false,1
user_31414,ProbablyHuman,probablyhuman@ubc.stu.ca,user_31414Default123!,3,2021-12-19T00:00:00,false,1
user_31415,jkelefas,jkelefas@ubc.stu.ca,user_31415Default123!,3,2022-02-04T00:00:00,false,1
user_31416,sulemandawood-42639,sulemandawood-42639@ubc.stu.ca,user_31416Default123!,3,2021-12-19T00:00:00,false,1
user_31417,valipod,valipod@ubc.stu.ca,user_31417Default123!,3,2022-03-31T00:00:00,false,1
user_31418,cooperjago,cooperjago@ubc.stu.ca,user_31418Default123!,3,2021-12-15T00:00:00,false,1
user_31419,shekibashahi,shekibashahi@ubc.stu.ca,user_31419Default123!,3,2021-12-20T00:00:00,false,1
